catasto,OMI,OMIk,OMId,fascia,zona,cod_prev,stato_prev,microzona
I921,I92100C2,PG00001711,FUORI LE MURA,C,C2,20,N,2
I921,I92100D1,PG00000453,"SAN NICOLO`, PONTEBARI, BEROIDE, SAN PONZIANO, S. CROCE, CORTACCIONE,S.CHIODO, S. GIOVANNI DI BAIANO, BAIANO, COLLERISANA",D,D1,20,N,3
I921,I92100R1,PG00001062,RESTANTE TERRITORIO COMUNALE,R,R1,0,,4
I922,I92200B1,PE00000190,CENTRO STORICO,B,B1,20,N,0
I922,I92200D1,PE00001400,ZONE DI COMPLETAMENTO E DI ESPANSIONE,D,D1,20,N,0
I922,I92200E1,PE00000321,FRAZIONE CAPRARA E ZONE LIMITROFE,E,E1,20,N,3
I922,I92200E2,PE00000323,"VILLA RASPA, S.TERESA E ZONE LIMITROFE",E,E2,20,N,0
I922,I92200R1,PE00001082,RESTANTE TERRITORIO COMUNALE,R,R1,0,,0
I922,I92200R2,PE00001083,ZONA AGRICOLA TRA LE ZONE SEMICENTRALE E SUBURBANA,R,R2,0,,4
I923,I92300B1,LE00000468,CENTRALE,B,B1,20,N,1
I923,I92300B2,LE00002906,INTERO CENTRO ABITATO,B,B2,20,N,0
I923,I92300C1,LE00000469,SEMICENTRALE,C,C1,20,N,1
I923,I92300D1,LE00000470,PERIFERICA,D,D1,20,N,1
I923,I92300R1,LE00001933,AGRICOLA UNICA,R,R1,0,,1
I923,I92300R2,LE00002907,"AGRICOLA, COMPRESA ZONA PRODUTTIVA A NORD",R,R2,0,,0
I924,I92400B1,TN00000426,CENTRO ABITATO,B,B1,20,O,1
I924,I92400D1,TN00002032,PRODUTTIVA,D,D1,10,N,1
I924,I92400R1,TN00002035,ZONA RESIDUALE AGRICOLA,R,R1,180,,1
I925,I92500B1,TN00000344,CENTRO ABITATO,B,B1,20,O,1
I925,I92500D1,TN00002031,PRODUTTIVA DI DERCOLO,D,D1,10,N,1
I925,I92500R1,TN00001989,ZONA RESIDUALE AGRICOLA,R,R1,180,,1
I926,I92600B1,SV00000592,"CENTRO STORICO, LUNGOMARE",B,B1,21,N,1
I926,I92600B2,SV00001288,CIRCONVALLAZIONE A MONTE DEL CENTRO STORICO,B,B2,20,N,1
I926,I92600C1,SV00000904,"STR. DI CIRCONVALLAZIONE (V. AURELIA LATO MONTE), PERIMETRO FF. 8 E 9",C,C1,20,N,1
I926,I92600C2,SV00000978,"PERIMETRO FF. 8 E 9, V. AURELIA, V.PROVINCIALE PINETA",C,C2,20,N,2
I926,I92600D1,SV00000593,"LOC. COREALLO, V. DEI PINI, ZONA PEEP",D,D1,20,N,2
I926,I92600R1,SV00001397,ZONA RURALE - FRAZIONI,R,R1,0,,3
I927,I92700B1,TV00000590,CENTRALE,B,B1,20,O,1
I927,I92700B2,TV00002787,ZONA CENTRALE,B,B2,20,N,0
I927,I92700C1,TV00000591,SEMICENTRALE,C,C1,20,O,1
I927,I92700D1,TV00000592,PERIFERICA,D,D1,20,O,1
I927,I92700D2,TV00002788,FRAZIONE DI VISNADELLO E ZONA INDUSTRIALE LUNGO VIA D. ALIGHIERI,D,D2,20,N,0
I927,I92700E1,TV00002789,FRAZIONE DI LOVADINA,E,E1,20,N,0
I927,I92700R1,TV00002790,"ZONA AGRICOLA, CASE SPARSE",R,R1,101,,0
I928,I92800B1,SO00000956,"VIA CENTRO, VIA ROMA, VIA MARVEGGIA",B,B1,21,N,1
I928,I92800R1,SO00003235,"LOCALITA` SCILIRONI, SPOTTOLO, CEVO, BEDOGLIO, CUCCHI, CAO, MIALLI, PAROLI",R,R1,0,,1
I928,I92800R2,SO00003236,"LOCALITA SPOTTOLO, CEVO, BEDOGLIO, CUCCHI, CAO, MIALLI, PAROLI",R,R2,198,,1
I928,I92800R3,SO00003237,LOCALITA` VAL DI TOGNO,R,R3,0,,1
I929,I92900B1,CZ00000623,CAPOLUOGO,B,B1,21,N,1
I929,I92900B2,CZ00001595,CENTRO URBANO,B,B2,21,N,0
I929,I92900D1,CZ00000624,FASCIA LITORANEA,D,D1,21,N,2
I929,I92900E1,CZ00000748,TRATTASI DI ZONA AGRICOLA DOVE NON SI RISCONTRA UN MERCATO IMMOBILIARE APPREZZABILE,E,E1,20,S,3
I929,I92900E2,CZ00001598,FIASCO BALDAIA,E,E2,21,N,0
I929,I92900E3,CZ00001596,ZONA LITORANEA,E,E3,20,O,0
I929,I92900E4,CZ00001599,VILLAGGIO PORTO ROCA - CEBBIOLA,E,E4,20,N,0
I929,I92900E5,CZ00001600,ZONA PRODUTTIVA,E,E5,7,N,0
I929,I92900R1,CZ00001597,ZONA RURALE,R,R1,0,,0
I930,I93000B1,LE00000471,"C.ST.,PIAZZA VITTORIA E DINTORNI",B,B1,20,N,1
I930,I93000B2,LE00000472,VIUZZE E CORTI NEL CENTRO STORICO,B,B2,20,N,1
I930,I93000B3,LE00002806,"CENTRO STORICO, CITTA CONSOLIDATA",B,B3,20,N,0
I930,I93000C1,LE00000473,"VECCHIA ESP. EST, SUD E OVEST ZONA B1,FINO A V.RUBICHI,MAD. DEL POZZO,MONTALE,RISORG.,DE NICOLA,PAOLO VI,PASUBIO",C,C1,20,N,1
I930,I93000C2,LE00000474,"INTERNA ALLA FERROVIA FINO A VIA TANCREDI, SAN GIOVANNI, DIAZ, LEOPARDI, ALFIERI E PUCCINI",C,C2,20,N,1
I930,I93000D1,LE00000475,"A SUD-OVEST DELLA FERROVIA,OLTRE ZONE C1 E C2",D,D1,20,N,1
I930,I93000D2,LE00000476,A NORD EST DELLA FERROVIA,D,D2,20,N,1
I930,I93000D3,LE00002807,ESPANSIONE DELL`ABITATO OLTRE IL CENTRO STORICO E LA FERROVIA,D,D3,20,N,0
I930,I93000E1,LE00000477,INDUSTRIALE,E,E1,20,N,1
I930,I93000E3,LE00000715,INDUSTRIALE,E,E3,20,N,2
I930,I93000E4,LE00003307,MARINA DI CASALABATE,E,E4,1,N,0
I930,I93000R1,LE00001814,AGRICOLA UNICA,R,R1,0,,1
I930,I93000R2,LE00002808,AGRICOLA,R,R2,0,,0
I932,I93200B1,AN00000533,CAPOLUOGO,B,B1,20,N,1
I932,I93200R1,AN00002246,ZONA AGRICOLA E FRAZIONE COSTE,R,R1,0,,1
I935,I93500B1,CR00000636,INTERO TERRITORIO URBANO,B,B1,20,N,1
I935,I93500R1,CR00001178,CASCINE E ZONA AGRICOLA,R,R1,102,,1
I936,I93600B1,RC00001853,CENTRO STORICO: PIAZZA MUNICIPIO - VIA TRIPODI - PIAZZA VIOLI - VIA DANTE - VIA MANZONI - PIAZZA VITTORIA.,B,B1,21,N,0
I936,I93600D1,RC00003058,"VIA G. MUSITANO,  VIA FONTANA , VIA S. NICOLA,  VIA ROCCA DEL QUARTO, VIA MORTILLA.",D,D1,20,N,1
I936,I93600R1,RC00004491,RIMANENTE TERRITORIO COMUNALE IN ZONA RURALE,R,R1,0,,1
I937,I93700B1,CZ00000627,CAPOLUOGO,B,B1,20,N,1
I937,I93700B2,CZ00001539,CENTRO URBANO,B,B2,21,N,0
I937,I93700D1,CZ00000628,FASCIA LITORANEA,D,D1,20,N,2
I937,I93700E1,CZ00000739,TRATTASI DI ZONA AGRICOLA DOVE NON SI RISCONTRA UN MERCATO IMMOBILIARE APPREZZABILE,E,E1,20,N,3
I937,I93700E2,CZ00001540,FASCIA LITORANEA (COPANELLO- S. MARIA DEL MARE- CAMINIA),E,E2,20,N,0
I937,I93700R1,CZ00001541,ZONA RURALE,R,R1,0,,0
I938,I93800B1,PD00000473,"CENTRO CAPOLUOGO, FRAZ. PISANA",B,B1,20,N,1
I938,I93800D1,PD00000474,VIA NAZIONALE,D,D1,7,N,1
I938,I93800D2,PD00002616,"ZONA PRODUTTIVA, VIA NAZIONALE",D,D2,7,N,0
I938,I93800E1,PD00002715,ZONA EDIFICATA A CONFINE CON SOLESINO,E,E1,20,N,0
I938,I93800R1,PD00001621,ZONA RURALE,R,R1,101,,1
I939,I93900B1,GO00000249,CAPOLUOGO - VIA TRIESTE PIAZZA DELLA REPUBBLICA - VIA BATTISTI - PIAZZA DANTE,B,B1,20,N,1
I939,I93900D1,GO00000250,FRAZIONI DOBBIA E BISTRIGNA - ZONA SCHIAVETTI BRANCOLO,D,D1,20,N,1
I939,I93900R1,GO00000653,ZONA AGRICOLA - REGIONE AGRARIA 3 - INTERO TERRITORIO COMUNALE,R,R1,0,,1
I941,I94100B1,AL00002502,CENTRO URBANO,B,B1,20,N,0
I941,I94100D1,AL00002504,AREA DI ESPANSIONE,D,D1,20,N,1
I941,I94100D2,AL00002505,BORGATE,D,D2,20,N,2
I941,I94100R1,AL00004328,ZONA AGRICOLA E BORGATE RURALI,R,R1,197,,2
I942,I94200B1,LU00000125,STAZZEMA -,B,B1,21,N,1
I942,I94200B2,LU00000604,PONTE STAZZEMESE,B,B2,21,N,1
I942,I94200E1,LU00000126,FARNOCCHIA - POMEZZANA -,E,E1,21,N,1
I942,I94200E2,LU00000605,LEVIGLIANI - TERRINCA -,E,E2,21,N,1
I942,I94200E3,LU00000606,PRUNO - CARDOSO - VOLEGNO - VALIVENTRI -,E,E3,21,N,1
I942,I94200E4,LU00000607,RETIGNANO - RUOSINA -,E,E4,21,N,1
I942,I94200E5,LU00000608,PALAGNANA -,E,E5,21,N,1
I942,I94200E6,LU00000610,FABBRICACCIA - CAMPAGRINA -,E,E6,21,N,1
I942,I94200E7,LU00000864,PONTE STAZZEMESE,E,E7,21,N,1
I942,I94200R1,LU00000449,"FABBRICACCIA , CAMPAGRINA , PALAGNANA",R,R1,0,,1
I943,I94300B2,CO00004029,TERRITORIO EDIFICATO,B,B2,20,N,1
I943,I94300R1,CO00004864,RURALE MONTANA,R,R1,0,,0
I945,I94500B1,VV00000631,"VIA A. MORO, ROMA, A. DE GASPERI, CARITA', RIONE S. MARIA",B,B1,21,N,1
I945,I94500B2,VV00001983,"VIA A. MORO, ROMA, A. DE GASPERI, CARITA`, RIONE S. MARIA",B,B2,21,N,0
I945,I94500D1,VV00001698,"VIA S. NICOLA, ALVARO,KENNEDY, MORELLI, GRAMSCI, MARCELLO",D,D1,21,N,1
I945,I94500R1,VV00001699,ZONA AGRICOLA,R,R1,0,,1
I945,I94500R2,VV00001984,ZONA AGRICOLA,R,R2,0,,0
I946,I94600B1,SV00000909,LOC. S. GIUSTINA,B,B1,20,N,1
I946,I94600B2,SV00000911,"LOCC. S. GIOVANNI, S. MARTINO, S BERNARDO",B,B2,20,N,2
I946,I94600B3,SV00001620,GAMERAGNA,B,B3,20,N,2
I946,I94600E1,SV00001979,FRAZIONE  GAMERAGNA,E,E1,20,N,2
I946,I94600E2,SV00001980,LOCALITA` SANTA GIUSTINA,E,E2,20,N,1
I946,I94600R1,SV00001353,ZONA RURALE EXTRAURBANA,R,R1,0,,2
I946,I94600R2,SV00001981,ZONA EXTRA URBANA,R,R2,0,,2
I947,I94700B1,SV00001020,"LOC. ROSSI, S.P. VAL MERULA",B,B1,20,N,1
I947,I94700E1,SV00001022,"LOC. MORETTI, S.P. VAL MERULA",E,E1,20,N,2
I947,I94700E2,SV00001961,SAN DAMIANO - VILLALUNGA - CANNETO,E,E2,20,N,1
I947,I94700R1,SV00001557,ZONA EXTRAURBANA,R,R1,0,,2
I947,I94700R2,SV00001962,ZONA EXTRAURBANA,R,R2,0,,2
I948,I94800B1,BZ00000152,CENTRO ABITATO DEL CAPOLUOGO,B,B1,20,N,1
I948,I94800B2,BZ00000154,"CENTRO ABITATO DEL CAPOLUOGO E DELLE FRAZIONI DI TRAFOI, GOMAGOI E PAZLEIDA",B,B2,20,N,1
I948,I94800B3,BZ00001622,CENTRO ABITATO DELLA FRAZIONE DI PAZLEIDA,B,B3,20,N,2
I948,I94800D1,BZ00000155,ZONA PER INSEDIAMENTI PRODUTTIVI,D,D1,7,N,2
I948,I94800E1,BZ00000156,CENTRO TURISTICO ESTIVO ED INVERNALE DI SOLDA,E,E1,20,N,1
I948,I94800E2,BZ00002625,ZONA PRODUTTIVA E ARTIGIANALE,E,E2,7,N,2
I948,I94800R1,BZ00002089,ZONA RESIDUALE AGRICOLA E FRAZIONI DI TRAFOI E GOMAGOI,R,R1,199,,3
I949,I94900B1,TN00000958,CENTRO ABITATO,B,B1,20,O,2
I949,I94900E1,TN00001317,VILLA BANALE E PREMIONE,E,E1,20,N,1
I949,I94900E2,TN00002893,SCLEMO,E,E2,20,N,0
I949,I94900E3,TN00002894,SEO,E,E3,20,N,0
I949,I94900R1,TN00001778,ZONA RESIDUALE AGRICOLA,R,R1,238,,1
I949,I94900R2,TN00002895,ZONA MONTANA,R,R2,0,,0
I950,I95000B1,LE00000479,CENTRALE,B,B1,20,N,1
I950,I95000B2,LE00002809,INTERO ABITATO,B,B2,20,N,0
I950,I95000C1,LE00000480,SEMICENTRALE,C,C1,20,N,1
I950,I95000D1,LE00000481,PERIFERICA,D,D1,20,N,1
I950,I95000R1,LE00001895,AGRICOLA UNICA,R,R1,0,,1
I950,I95000R2,LE00002810,AGRICOLA,R,R2,0,,0
I951,I95100B1,BG00001145,CENTRO ABITATO,B,B1,20,N,1
I951,I95100D1,BG00002272,"SUD, CENTRO COMMERCIALE, ZONA INDUSTRIALE",D,D1,20,N,0
I952,I95200B1,AR00000582,ABITATO DI STIA,B,B1,20,N,1
I952,I95200R1,AR00000974,ALTRI PICCOLI NUCLEI DI CAMPAGNA/MONTAGNA E RIMANENTE TERITORIO COMUNALE,R,R1,0,,1
I953,I95300B1,RO00000440,SEDE MUNICIPALE (P.ZZA MARTIRI DELLA RESISTENZA) E FINITIME VIE,B,B1,20,N,1
I953,I95300D1,RO00000441,"FRAZIONI DEL CAPOLUOGO, LOCALITA`, BORGATE (CHIAVICA-LA CASCINA-LA GUERRA-PILASTRI SABBIONI-ZAMPINE)",D,D1,20,N,1
I953,I95300R1,RO00003024,"ZONA RURALE, LOCALITA`, BORGATE ( CHIAVICA - LA CASCINA - LA GUERRA - PILASTRI  SABBIONI - ZAMPINE)",R,R1,0,,0
I954,I95400B1,MT00000201,SS.103 VALD`AGRI-ROMA-NAPOLI-MICHELANGELO-MENOTTI-PONTELLA-P.ZA DELLA CHIESA-C.SO CAVOUR-S.MARTINO-,B,B1,21,N,1
I954,I95400D1,MT00000202,STRADA VICINALE PIANO-S.P.DELLA SERRA-ST.VIC.POMARICO-SS.103 VALD`AGRI,D,D1,21,N,2
I954,I95400R1,MT00000605,COLLINE DEL SAURO E DELLA SALANDRELLA,R,R1,101,,2
I955,I95500B1,RC00001874,"P.ZZA MARGHERITA, P.ZZA S.PIETRO, VIA GARIBALDI, VIA ROMA, VIA S. CATERINA, VIA MAZZINI.",B,B1,21,N,0
I955,I95500C1,RC00001865,"VIA  AMENTA, INNESTO SS.106, RIONE CONVENTO.",C,C1,20,N,1
I955,I95500D1,RC00002747,"ZONA  MARINA, COLLINARE DELIMITATA DA: FIUMARA PRECORILLI, STR. COM.LE SALA, FAVACO, FIUMARA FAVACO MARE JONIO.",D,D1,20,N,2
I955,I95500D2,RC00002752,"ZONA MARINA COMPRENDENTE FRAZIONE FEMMINA MORTA, LOC. SERRETO, S. FILI,TORRE.",D,D2,20,N,3
I955,I95500E1,RC00002737,"LOC. PASSO, IUNDARI, PALAZZA, PANNARI, S.SAVA, CALVARIO.",E,E1,20,N,1
I955,I95500E2,RC00003692,ZONA AGRICOLA IN LOC. CUTURE E IUNDARI.,E,E2,20,N,4
I955,I95500E3,RC00003695,RIMANENTE TERRITORIO IN ZONA AGRICOLA.,E,E3,20,N,5
I955,I95500R1,RC00004754,FASCA COSTIERA E TERRITORIO COMUNALE RESIDUO IN ZONA  AGRICOLA E RURALEA,R,R1,0,,0
I956,I95600B1,RC00001895,"CENTRO STORICO: PIAZZA LUIGI CARNEVALE, PIAZZA V. EMANUELE, VIA G.NA GIUSTI, VIA IV NOVEMBRE, CATTOLICA.",B,B1,21,N,0
I956,I95600C1,RC00001886,"ZONA MARINA, SS.106, LOC. PONTE, LOC. BURRAI, LOC. VENERA.",C,C1,20,N,2
I956,I95600D1,RC00003051,"RIONE S. GIOVANNI, SS.106, RIONE MADONNELLA, LOC. CESARIA.",D,D1,20,N,3
I956,I95600D2,RC00003052,"ZONA MARINA COLLINARE LOC. CORDORELLI, STR. VIA SAN LEONTE.",D,D2,20,N,3
I956,I95600D3,RC00004755,ZONE DI ESPANSIONE A VALLE DEL BORGO ANTICO,D,D3,20,N,0
I956,I95600E1,RC00003053,"ZONA  AGRICOLA LOC. MALABRIORNA, BORDIGIANO, SANTO ANDREA , CALAMIONE, QUERCIE, BARBARO.",E,E1,20,N,4
I956,I95600E2,RC00003055,ZONA  AGRICOLA- RIMANENTE TERRITORIO COLLINARE.,E,E2,20,N,5
I956,I95600E3,RC00003696,RIMANENTE TERRITORIO IN ZONA AGRICOLA.,E,E3,20,N,6
I956,I95600R1,RC00004756,AREE AGRICOLE E RURALI DELLA FASCIA COSTIERA E COLLINARE,R,R1,0,,0
I956,I95600R2,RC00004757,AREE RURALI E BOSCHIVE MONTANE E PEDEMONTANE,R,R2,0,,0
I959,I959000R,RI00000955,AGRICOLA,R,R,0,,1
I959,I95900B1,RI00000372,CAPOLUOGO,B,B1,21,N,0
I959,I95900E1,RI00001357,SAN FRANCESCO,E,E1,20,N,0
I960,I96000B1,SA00002714,CENTRO URBANO,B,B1,20,N,0
I960,I96000D1,SA00002712,"VIE FORCITO,T.VETRATE,DI CASOLLA,DI COSTE,D.ROSARIO,D.CORTICATO,ZERILLI,PALOMBARO,STRAPIZZO,FELLI,D.FRIERI,ZONA A N DI V.TRIPPATE",D,D1,20,O,1
I960,I96000E1,SA00003503,"VIE FESCALI, CASTAGNETO, S.SOFIA, DELLE CHIUSE, CAPO GORGA",E,E1,20,O,1
I960,I96000E2,SA00003504,"VIE DI DIANO,CHIUSA DI BIANCO,DI VENATORE,DI SALICITO",E,E2,20,O,1
I960,I96000R1,SA00003505,RESTANTE PARTE TERRITORIO COMUNALE,R,R1,0,,0
I960,I96000R2,SA00003506,COLTURE IN MONTAGNA,R,R2,199,,1
I962,I96200B1,FG00000746,"VIA E.FIERAMOSCA,P.ZZA MATTEOTTI,V.CAIROLI,VIA MANZONI.",B,B1,20,N,1
I962,I96200D2,FG00002179,OLTRE VIA REGINA MARGHERITA - VIA CASTELVECCHIO - VIA OBERDAN,D,D2,20,N,1
I962,I96200R1,FG00001652,ZONA AGRICOLA,R,R1,0,,1
I963,I96300B1,FG00000758,"C.SO VITT.EMANUELE III,P.ZZA UMBERTO I",B,B1,20,N,1
I963,I96300D2,FG00002180,VIA DUCA D`AOSTA - VIA C. BATTISTI - VIA N. SAURO - VIA MARONCELLI,D,D2,20,N,1
I963,I96300R1,FG00001653,ZONA AGRICOLA,R,R1,0,,1
I964,I96400B1,TN00000803,CENTRO ABITATO,B,B1,20,N,1
I964,I96400B2,TN00000805,FRAZIONE DI RICCOMASSIMO E ZONE LIMITROFE,B,B2,20,N,2
I964,I96400D1,TN00002645,ZONA PRODUTTIVA DI STORO,D,D1,7,N,1
I964,I96400D2,TN00002646,ZONA PRODUTTIVA DI DARZO E LODRONE,D,D2,7,N,2
I964,I96400E1,TN00002250,ZONE PRODUTTIVE DI STORO  DARZO E LODRONE,E,E1,8,N,2
I964,I96400E2,TN00002853,DARZO,E,E2,20,N,0
I964,I96400E3,TN00002854,LODRONE,E,E3,20,N,0
I964,I96400R1,TN00001925,ZONA RESIDUALE AGRICOLA,R,R1,230,,3
I965,I96500B1,VE00000565,CAPOLUOGO,B,B1,20,O,1
I965,I96500D1,VE00000567,PERIFERIA E FRAZIONI,D,D1,20,O,1
I965,I96500R1,VE00001481,ZONA RURALE E LOCALITA`,R,R1,101,,0
I965,I96500R2,VE00001918,ZONA RURALE NORD,R,R2,101,,0
I968,I96800B1,PV00000543,CENTRALE,B,B1,20,N,1
I968,I96800D1,PV00000545,PERIFERICA,D,D1,20,N,1
I968,I96800R1,PV00001211,ZONA  AGRICOLA PREV.MENTE PEDECOLLINARE(R.A . N.2)-INTERO TERR.COM.LE [PER I SEM.VI DI PIANURA VALE R.A. 10],R,R1,0,,1
I969,I96900B1,TO00000753,INTERO TERRITORIO COMUNALE,B,B1,20,N,1
I969,I96900R1,TO00002970,CAMPAGNA E BOSCHIVA,R,R1,0,,0
I970,I97000B1,TO00000755,"CENTRO STORICO C.SO VITTORIO EMANUELE, VIA UMBERTO I, VIA CAVOUR",B,B1,21,N,1
I970,I97000C1,TO00001279,STRADA COMUNALE DI CROTTE,C,C1,20,N,2
I970,I97000D1,TO00001281,FRAZIONE CROTTE,D,D1,8,N,5
I970,I97000D2,TO00001283,FRAZIONE CERONE REALIZIO,D,D2,20,N,6
I970,I97000D3,TO00001284,"STRADA COMUNALE DI CARRONE, S.COM.DI PRALLA INDUSTRIALE",D,D3,8,N,7
I970,I97000E1,TO00002550,STRADA COMUNALE DELLA CHIUSELLA,E,E1,20,N,3
I970,I97000E2,TO00002551,FRAZIONE CARRONE,E,E2,20,N,4
I970,I97000R1,TO00002292,"RURALE S.COM.DI RUSPAJOLO, S.COM.RONCHETTI, S.COM.ALLA FABBRICA",R,R1,0,,8
I973,I97300B1,FR00000375,"P. ELENA, V. VITTORIO EMANUELE, BG. GARIBALDI",B,B1,20,N,1
I973,I97300C1,FR00000376,"CIRCONVALLAZIONE, V.FONTANA DEL VEZZO, ARAVECCHIA, COSTA CAVALIERE",C,C1,20,N,1
I973,I97300D1,FR00000377,"ARA D.PRINCIPE,ARANOVA,C.LE CAMPANO,FARNETE,CERQUETA,C.LE MARTINO,LA PIANA,RENALLE,CAVATE,VERDARA,DANATRO,C. GALLI",D,D1,20,N,1
I973,I97300D2,FR00001793,"CIRCONVALLAZIONE, V.FONTANA DEL VEZZO, ARAVECCHIA, COSTA CAVALIERE",D,D2,20,N,1
I973,I97300R3,FR00001792,"ARA D.PRINCIPE,ARANOVA,C.LE CAMPANO,FARNETE,CERQUETA,C.LE MARTINO,LA PIANA,RENALLE,CAVATE,VERDARA,DANATRO,C. GALLI",R,R3,0,,1
I974,I97400B1,UD00000893,ZONA CENTRALE,B,B1,21,N,1
I974,I97400D1,UD00000894,ZONA PERIFERICA,D,D1,20,N,1
I974,I97400R1,UD00002880,RESTO DEL TERRITORIO COMUNALE,R,R1,197,,1
I975,I97500B1,TN00000435,CENTRO ABITATO,B,B1,20,N,1
I975,I97500R1,TN00002313,ZONA RESIDUALE AGRICOLA,R,R1,108,,1
I975,I97500R2,TN00002855,ZONA MONTANA PARCO ADAMELLO-BRENTA,R,R2,0,,0
I976,I97600B1,VB00000603,CARCIANO E ZONA DI PRIMA ESPANSIONE ABITATO STRESA,B,B1,20,N,2
I976,I97600B2,VB00001360,CENTRO ABITATO E ISOLE,B,B2,20,N,1
I976,I97600C1,VB00000604,SEMICENTRALE.,C,C1,20,N,3
I976,I97600D1,VB00000605,PERIFERICA.,D,D1,20,N,4
I976,I97600D2,VB00000865,"COLLINA TURISTICA (FRAZIONI LEVO, SOMERARO, CAMPINO.",D,D2,20,N,5
I976,I97600E1,VB00000606,MOTTARONE - MONTANE LIMITROFE.,E,E1,20,N,6
I976,I97600R1,VB00001872,RURALE MONTANA,R,R1,0,,1
I977,I97700B1,AL00002521,CENTRO URBANO,B,B1,20,N,1
I977,I97700D1,AL00002523,ZONA DI ESPANSIONE,D,D1,20,N,1
I977,I97700R1,AL00004329,ZONA AGRICOLA,R,R1,129,,1
I978,I97800B1,NA00002195,CENTRO E IMMEDIATE ADIACENZE,B,B1,20,N,1
I978,I97800C1,NA00002197,"SEMICENTRO: prima cintura intorno il Centro, via Foce, via Farricella, st. prov. Pataffio",C,C1,20,N,1
I978,I97800D1,NA00002199,aree periferico poco edificata a nord di st.prov. Pianillo/Abignente,D,D1,21,N,1
I978,I97800D2,NA00004613,PRIMA CINTURA INTORNO AL CENTRO,D,D2,20,N,0
I978,I97800R1,NA00004614,AREA PREVALENTEMENTE RURALE,R,R1,0,,0
I979,I97900B1,TN00000440,CENTRO ABITATO,B,B1,20,O,1
I979,I97900R1,TN00002316,ZONA RURALE,R,R1,108,,1
I980,I98000B1,BI00001025,CENTRO ABITATO,B,B1,20,N,100
I980,I98000D1,BI00000716,- PERIFERICA ---,D,D1,20,N,1
I980,I98000E1,BI00000719,"FRAZIONE CALIGARIS, FRAZIONE GRONDA, FRAZIONE PRINA, FRAZIONE CALVINO",E,E1,20,N,1
I980,I98000R1,BI00001909,ZONA EXTRAURBANA,R,R1,0,,100
I981,I98100B1,TR00000213,CENTRO STORICO,B,B1,20,N,1
I981,I98100D1,TR00001154,PERIFERICA NORD,D,D1,20,N,2
I981,I98100D2,TR00001155,PERIFERICA SUD,D,D2,20,N,3
I981,I98100E1,TR00001152,ESPANSIONE -S.LUCIA-LE PIANE-CERRETA-CISTERNA-COLLARELLO-PICIOLO,E,E1,20,N,100
I981,I98100E2,TR00001153,COPPE-AGUZZO-FINOCCHIETO-VASCIANO-VASCIGLIANO,E,E2,20,N,3
I981,I98100E3,TR00001232,CANEPINE-I PRATI-CIMITELLE,E,E3,20,N,2
I981,I98100R1,TR00000817,RURALE,R,R1,0,,100
I981,I98100R2,TR00000992,FABBRICATI-COLTURE INTENSIVE ZONA SUD,R,R2,0,,3
I982,I98200B1,KR00000635,CAPOLUOGO,B,B1,20,N,0
I982,I98200D1,KR00000636,FASCIA LITORANEA,D,D1,20,N,0
I982,I98200E1,KR00000777,ZONA RURALE ED AGRICOLA DI MINOR DINAMISMO,E,E1,21,S,3
I982,I98200E2,KR00001423,FASCIA LITORANEA,E,E2,20,N,0
I982,I98200R1,KR00001360,ZONA RURALE ED AGRICOLA,R,R1,0,,0
I984,I98400B1,VC00000765,CENTRALE,B,B1,20,N,1
I984,I98400D1,VC00000768,PERIFERICA,D,D1,20,N,1
I984,I98400E1,VC00000922,SUBURBANA,E,E1,20,N,2
I984,I98400E2,VC00000923,SUBURBANA,E,E2,20,N,3
I984,I98400R1,VC00001350,AGRICOLA,R,R1,0,,3
I985,I98500B1,CN00004917,CENTRO URBANO,B,B1,20,N,1
I985,I98500R1,CN00007503,ZONE AGRICOLE DEL TERRITORIO COMUNALE,R,R1,197,,1
I986,I98600B1,BG00001146,CENTRO ABITATO,B,B1,20,N,1
I986,I98600R1,BG00002273,RESTANTE PARTE DEL TERRITORIO COMUNALE,R,R1,0,,0
I990,I99000B1,AV00001138,CENTRO ABITATO,B,B1,20,N,1
I990,I99000D1,AV00001140,PERIFERIA DELL`ABITATO,D,D1,20,N,1
I990,I99000E1,AV00001141,LA PARTE RURALE DELLO ABITATO,E,E1,20,N,1
I990,I99000R1,AV00002606,LA PARTE RURALE DEL COMUNE,R,R1,101,,0
I991,I99100B1,AR00000595,"INTERO ABITATO DI SUBBIANO, PONTE CALIANO E CASTELNUOVO",B,B1,20,N,1
I991,I99100R1,AR00000975,ZONE DI CAMPAGNA/MONTAGNA E RIMANENTE TERRITORIO COMUNALE,R,R1,0,,1
I992,I99200B1,RM00000440,CENTRO ABITATO,B,B1,20,N,1
I992,I99200D1,RM00000538,COMPLETAMENTO ED ESPANSIONE,D,D1,20,N,2
I992,I99200D2,RM00003722,PERIFERICA,D,D2,20,N,0
I992,I99200E1,RM00000441,SUBLACENSE,E,E1,20,N,3
I992,I99200E2,RM00000539,VIGNOLA,E,E2,20,N,4
I992,I99200E3,RM00000540,MONTE LIVATA,E,E3,1,N,5
I992,I99200E4,RM00001855,ZONA RURALE,E,E4,20,N,6
I992,I99200R2,RM00002901,BOSCO - RURALE,R,R2,0,,0
I993,I99300B1,CE00001620,"VIA ROMA, VIA VENETO, VIA GARCIA LORCA, VIA CLANIO",B,B1,20,N,2
